sep=,
FREQ_4,y001,x001,y002,x002,y003,x003,y004,x004,y005,x005,y006,x006,y007,x007,y008,x008,y009,x009,y010,x010,y011,x011,y012,x012,y013,x013,y014,x014,y015,x015,y016,x016
1989/12/31,1.2420000000,0.4995383539,1.2460000000,0.4995813124,1.2500000000,0.4996401387,1.2540000000,0.4997147387,1.2580000000,0.4998049930,1.2620000000,0.4999107573,1.2660000000,0.5000318622,1.2700000000,0.5001681142,1.2740000000,0.5003192953,1.2780000000,0.5004851634,1.2820000000,0.5006654534,1.2860000000,0.5008598768,1.2900000000,0.5010681226,1.2940000000,0.5012898575,1.2980000000,0.5015247270,1.3020000000,0.5017723551
1990/03/31,1.2440000000,0.5000813124,1.2480000000,0.5001401387,1.2520000000,0.5002147387,1.2560000000,0.5003049930,1.2600000000,0.5004107573,1.2640000000,0.5005318622,1.2680000000,0.5006681142,1.2720000000,0.5008192953,1.2760000000,0.5009851634,1.2800000000,0.5011654534,1.2840000000,0.5013598768,1.2880000000,0.5015681226,1.2920000000,0.5017898575,1.2960000000,0.5020247270,1.3000000000,0.5022723551,1.3040000000,0.5025323459
1990/06/30,1.2460000000,0.5006401387,1.2500000000,0.5007147387,1.2540000000,0.5008049930,1.2580000000,0.5009107573,1.2620000000,0.5010318622,1.2660000000,0.5011681142,1.2700000000,0.5013192953,1.2740000000,0.5014851634,1.2780000000,0.5016654534,1.2820000000,0.5018598768,1.2860000000,0.5020681226,1.2900000000,0.5022898575,1.2940000000,0.5025247270,1.2980000000,0.5027723551,1.3020000000,0.5030323459,1.3060000000,0.5033042833
1990/09/30,1.2480000000,0.5012147387,1.2520000000,0.5013049930,1.2560000000,0.5014107573,1.2600000000,0.5015318622,1.2640000000,0.5016681142,1.2680000000,0.5018192953,1.2720000000,0.5019851634,1.2760000000,0.5021654534,1.2800000000,0.5023598768,1.2840000000,0.5025681226,1.2880000000,0.5027898575,1.2920000000,0.5030247270,1.2960000000,0.5032723551,1.3000000000,0.5035323459,1.3040000000,0.5038042833,1.3080000000,0.5040877323
1990/12/31,1.2500000000,0.5018049930,1.2540000000,0.5019107573,1.2580000000,0.5020318622,1.2620000000,0.5021681142,1.2660000000,0.5023192953,1.2700000000,0.5024851634,1.2740000000,0.5026654534,1.2780000000,0.5028598768,1.2820000000,0.5030681226,1.2860000000,0.5032898575,1.2900000000,0.5035247270,1.2940000000,0.5037723551,1.2980000000,0.5040323459,1.3020000000,0.5043042833,1.3060000000,0.5045877323,1.3100000000,0.5048822395
1991/03/31,1.2520000000,0.5024107573,1.2560000000,0.5025318622,1.2600000000,0.5026681142,1.2640000000,0.5028192953,1.2680000000,0.5029851634,1.2720000000,0.5031654534,1.2760000000,0.5033598768,1.2800000000,0.5035681226,1.2840000000,0.5037898575,1.2880000000,0.5040247270,1.2920000000,0.5042723551,1.2960000000,0.5045323459,1.3000000000,0.5048042833,1.3040000000,0.5050877323,1.3080000000,0.5053822395,1.3120000000,0.5056873336
1991/06/30,1.2540000000,0.5030318622,1.2580000000,0.5031681142,1.2620000000,0.5033192953,1.2660000000,0.5034851634,1.2700000000,0.5036654534,1.2740000000,0.5038598768,1.2780000000,0.5040681226,1.2820000000,0.5042898575,1.2860000000,0.5045247270,1.2900000000,0.5047723551,1.2940000000,0.5050323459,1.2980000000,0.5053042833,1.3020000000,0.5055877323,1.3060000000,0.5058822395,1.3100000000,0.5061873336,1.3140000000,0.5065025267
1991/09/30,1.2560000000,0.5036681142,1.2600000000,0.5038192953,1.2640000000,0.5039851634,1.2680000000,0.5041654534,1.2720000000,0.5043598768,1.2760000000,0.5045681226,1.2800000000,0.5047898575,1.2840000000,0.5050247270,1.2880000000,0.5052723551,1.2920000000,0.5055323459,1.2960000000,0.5058042833,1.3000000000,0.5060877323,1.3040000000,0.5063822395,1.3080000000,0.5066873336,1.3120000000,0.5070025267,1.3160000000,0.5073273145
1991/12/31,1.2580000000,0.5043192953,1.2620000000,0.5044851634,1.2660000000,0.5046654534,1.2700000000,0.5048598768,1.2740000000,0.5050681226,1.2780000000,0.5052898575,1.2820000000,0.5055247270,1.2860000000,0.5057723551,1.2900000000,0.5060323459,1.2940000000,0.5063042833,1.2980000000,0.5065877323,1.3020000000,0.5068822395,1.3060000000,0.5071873336,1.3100000000,0.5075025267,1.3140000000,0.5078273145,1.3180000000,0.5081611773
1992/03/31,1.2600000000,0.5049851634,1.2640000000,0.5051654534,1.2680000000,0.5053598768,1.2720000000,0.5055681226,1.2760000000,0.5057898575,1.2800000000,0.5060247270,1.2840000000,0.5062723551,1.2880000000,0.5065323459,1.2920000000,0.5068042833,1.2960000000,0.5070877323,1.3000000000,0.5073822395,1.3040000000,0.5076873336,1.3080000000,0.5080025267,1.3120000000,0.5083273145,1.3160000000,0.5086611773,1.3200000000,0.5090035812
1992/06/30,1.2620000000,0.5056654534,1.2660000000,0.5058598768,1.2700000000,0.5060681226,1.2740000000,0.5062898575,1.2780000000,0.5065247270,1.2820000000,0.5067723551,1.2860000000,0.5070323459,1.2900000000,0.5073042833,1.2940000000,0.5075877323,1.2980000000,0.5078822395,1.3020000000,0.5081873336,1.3060000000,0.5085025267,1.3100000000,0.5088273145,1.3140000000,0.5091611773,1.3180000000,0.5095035812,1.3220000000,0.5098539782
1992/09/30,1.2640000000,0.5063598768,1.2680000000,0.5065681226,1.2720000000,0.5067898575,1.2760000000,0.5070247270,1.2800000000,0.5072723551,1.2840000000,0.5075323459,1.2880000000,0.5078042833,1.2920000000,0.5080877323,1.2960000000,0.5083822395,1.3000000000,0.5086873336,1.3040000000,0.5090025267,1.3080000000,0.5093273145,1.3120000000,0.5096611773,1.3160000000,0.5100035812,1.3200000000,0.5103539782,1.3240000000,0.5107118079
1992/12/31,1.2660000000,0.5070681226,1.2700000000,0.5072898575,1.2740000000,0.5075247270,1.2780000000,0.5077723551,1.2820000000,0.5080323459,1.2860000000,0.5083042833,1.2900000000,0.5085877323,1.2940000000,0.5088822395,1.2980000000,0.5091873336,1.3020000000,0.5095025267,1.3060000000,0.5098273145,1.3100000000,0.5101611773,1.3140000000,0.5105035812,1.3180000000,0.5108539782,1.3220000000,0.5112118079,1.3260000000,0.5115764978
1993/03/31,1.2680000000,0.5077898575,1.2720000000,0.5080247270,1.2760000000,0.5082723551,1.2800000000,0.5085323459,1.2840000000,0.5088042833,1.2880000000,0.5090877323,1.2920000000,0.5093822395,1.2960000000,0.5096873336,1.3000000000,0.5100025267,1.3040000000,0.5103273145,1.3080000000,0.5106611773,1.3120000000,0.5110035812,1.3160000000,0.5113539782,1.3200000000,0.5117118079,1.3240000000,0.5120764978,1.3280000000,0.5124474644
1993/06/30,1.2700000000,0.5085247270,1.2740000000,0.5087723551,1.2780000000,0.5090323459,1.2820000000,0.5093042833,1.2860000000,0.5095877323,1.2900000000,0.5098822395,1.2940000000,0.5101873336,1.2980000000,0.5105025267,1.3020000000,0.5108273145,1.3060000000,0.5111611773,1.3100000000,0.5115035812,1.3140000000,0.5118539782,1.3180000000,0.5122118079,1.3220000000,0.5125764978,1.3260000000,0.5129474644,1.3300000000,0.5133241143
1993/09/30,1.2720000000,0.5092723551,1.2760000000,0.5095323459,1.2800000000,0.5098042833,1.2840000000,0.5100877323,1.2880000000,0.5103822395,1.2920000000,0.5106873336,1.2960000000,0.5110025267,1.3000000000,0.5113273145,1.3040000000,0.5116611773,1.3080000000,0.5120035812,1.3120000000,0.5123539782,1.3160000000,0.5127118079,1.3200000000,0.5130764978,1.3240000000,0.5134474644,1.3280000000,0.5138241143,1.3320000000,0.5142058450
1993/12/31,1.2740000000,0.5100323459,1.2780000000,0.5103042833,1.2820000000,0.5105877323,1.2860000000,0.5108822395,1.2900000000,0.5111873336,1.2940000000,0.5115025267,1.2980000000,0.5118273145,1.3020000000,0.5121611773,1.3060000000,0.5125035812,1.3100000000,0.5128539782,1.3140000000,0.5132118079,1.3180000000,0.5135764978,1.3220000000,0.5139474644,1.3260000000,0.5143241143,1.3300000000,0.5147058450,1.3340000000,0.5150920457
1994/03/31,1.2760000000,0.5108042833,1.2800000000,0.5110877323,1.2840000000,0.5113822395,1.2880000000,0.5116873336,1.2920000000,0.5120025267,1.2960000000,0.5123273145,1.3000000000,0.5126611773,1.3040000000,0.5130035812,1.3080000000,0.5133539782,1.3120000000,0.5137118079,1.3160000000,0.5140764978,1.3200000000,0.5144474644,1.3240000000,0.5148241143,1.3280000000,0.5152058450,1.3320000000,0.5155920457,1.3360000000,0.5159820987
1994/06/30,1.2780000000,0.5115877323,1.2820000000,0.5118822395,1.2860000000,0.5121873336,1.2900000000,0.5125025267,1.2940000000,0.5128273145,1.2980000000,0.5131611773,1.3020000000,0.5135035812,1.3060000000,0.5138539782,1.3100000000,0.5142118079,1.3140000000,0.5145764978,1.3180000000,0.5149474644,1.3220000000,0.5153241143,1.3260000000,0.5157058450,1.3300000000,0.5160920457,1.3340000000,0.5164820987,1.3380000000,0.5168753798
1994/09/30,1.2800000000,0.5123822395,1.2840000000,0.5126873336,1.2880000000,0.5130025267,1.2920000000,0.5133273145,1.2960000000,0.5136611773,1.3000000000,0.5140035812,1.3040000000,0.5143539782,1.3080000000,0.5147118079,1.3120000000,0.5150764978,1.3160000000,0.5154474644,1.3200000000,0.5158241143,1.3240000000,0.5162058450,1.3280000000,0.5165920457,1.3320000000,0.5169820987,1.3360000000,0.5173753798,1.3400000000,0.5177712600
1994/12/31,1.2820000000,0.5131873336,1.2860000000,0.5135025267,1.2900000000,0.5138273145,1.2940000000,0.5141611773,1.2980000000,0.5145035812,1.3020000000,0.5148539782,1.3060000000,0.5152118079,1.3100000000,0.5155764978,1.3140000000,0.5159474644,1.3180000000,0.5163241143,1.3220000000,0.5167058450,1.3260000000,0.5170920457,1.3300000000,0.5174820987,1.3340000000,0.5178753798,1.3380000000,0.5182712600,1.3420000000,0.5186691060
1995/03/31,1.2840000000,0.5140025267,1.2880000000,0.5143273145,1.2920000000,0.5146611773,1.2960000000,0.5150035812,1.3000000000,0.5153539782,1.3040000000,0.5157118079,1.3080000000,0.5160764978,1.3120000000,0.5164474644,1.3160000000,0.5168241143,1.3200000000,0.5172058450,1.3240000000,0.5175920457,1.3280000000,0.5179820987,1.3320000000,0.5183753798,1.3360000000,0.5187712600,1.3400000000,0.5191691060,1.3440000000,0.5195682811
1995/06/30,1.2860000000,0.5148273145,1.2900000000,0.5151611773,1.2940000000,0.5155035812,1.2980000000,0.5158539782,1.3020000000,0.5162118079,1.3060000000,0.5165764978,1.3100000000,0.5169474644,1.3140000000,0.5173241143,1.3180000000,0.5177058450,1.3220000000,0.5180920457,1.3260000000,0.5184820987,1.3300000000,0.5188753798,1.3340000000,0.5192712600,1.3380000000,0.5196691060,1.3420000000,0.5200682811,1.3460000000,0.5204681470
1995/09/30,1.2880000000,0.5156611773,1.2920000000,0.5160035812,1.2960000000,0.5163539782,1.3000000000,0.5167118079,1.3040000000,0.5170764978,1.3080000000,0.5174474644,1.3120000000,0.5178241143,1.3160000000,0.5182058450,1.3200000000,0.5185920457,1.3240000000,0.5189820987,1.3280000000,0.5193753798,1.3320000000,0.5197712600,1.3360000000,0.5201691060,1.3400000000,0.5205682811,1.3440000000,0.5209681470,1.3480000000,0.5213680638
1995/12/31,1.2900000000,0.5165035812,1.2940000000,0.5168539782,1.2980000000,0.5172118079,1.3020000000,0.5175764978,1.3060000000,0.5179474644,1.3100000000,0.5183241143,1.3140000000,0.5187058450,1.3180000000,0.5190920457,1.3220000000,0.5194820987,1.3260000000,0.5198753798,1.3300000000,0.5202712600,1.3340000000,0.5206691060,1.3380000000,0.5210682811,1.3420000000,0.5214681470,1.3460000000,0.5218680638,1.3500000000,0.5222673917
1996/03/31,1.2920000000,0.5173539782,1.2960000000,0.5177118079,1.3000000000,0.5180764978,1.3040000000,0.5184474644,1.3080000000,0.5188241143,1.3120000000,0.5192058450,1.3160000000,0.5195920457,1.3200000000,0.5199820987,1.3240000000,0.5203753798,1.3280000000,0.5207712600,1.3320000000,0.5211691060,1.3360000000,0.5215682811,1.3400000000,0.5219681470,1.3440000000,0.5223680638,1.3480000000,0.5227673917,1.3520000000,0.5231654920
1996/06/30,1.2940000000,0.5182118079,1.2980000000,0.5185764978,1.3020000000,0.5189474644,1.3060000000,0.5193241143,1.3100000000,0.5197058450,1.3140000000,0.5200920457,1.3180000000,0.5204820987,1.3220000000,0.5208753798,1.3260000000,0.5212712600,1.3300000000,0.5216691060,1.3340000000,0.5220682811,1.3380000000,0.5224681470,1.3420000000,0.5228680638,1.3460000000,0.5232673917,1.3500000000,0.5236654920,1.3540000000,0.5240617278
1996/09/30,1.2960000000,0.5190764978,1.3000000000,0.5194474644,1.3040000000,0.5198241143,1.3080000000,0.5202058450,1.3120000000,0.5205920457,1.3160000000,0.5209820987,1.3200000000,0.5213753798,1.3240000000,0.5217712600,1.3280000000,0.5221691060,1.3320000000,0.5225682811,1.3360000000,0.5229681470,1.3400000000,0.5233680638,1.3440000000,0.5237673917,1.3480000000,0.5241654920,1.3520000000,0.5245617278,1.3560000000,0.5249554652
1996/12/31,1.2980000000,0.5199474644,1.3020000000,0.5203241143,1.3060000000,0.5207058450,1.3100000000,0.5210920457,1.3140000000,0.5214820987,1.3180000000,0.5218753798,1.3220000000,0.5222712600,1.3260000000,0.5226691060,1.3300000000,0.5230682811,1.3340000000,0.5234681470,1.3380000000,0.5238680638,1.3420000000,0.5242673917,1.3460000000,0.5246654920,1.3500000000,0.5250617278,1.3540000000,0.5254554652,1.3580000000,0.5258460742
1997/03/31,1.3000000000,0.5208241143,1.3040000000,0.5212058450,1.3080000000,0.5215920457,1.3120000000,0.5219820987,1.3160000000,0.5223753798,1.3200000000,0.5227712600,1.3240000000,0.5231691060,1.3280000000,0.5235682811,1.3320000000,0.5239681470,1.3360000000,0.5243680638,1.3400000000,0.5247673917,1.3440000000,0.5251654920,1.3480000000,0.5255617278,1.3520000000,0.5259554652,1.3560000000,0.5263460742,1.3600000000,0.5267329299
1997/06/30,1.3020000000,0.5217058450,1.3060000000,0.5220920457,1.3100000000,0.5224820987,1.3140000000,0.5228753798,1.3180000000,0.5232712600,1.3220000000,0.5236691060,1.3260000000,0.5240682811,1.3300000000,0.5244681470,1.3340000000,0.5248680638,1.3380000000,0.5252673917,1.3420000000,0.5256654920,1.3460000000,0.5260617278,1.3500000000,0.5264554652,1.3540000000,0.5268460742,1.3580000000,0.5272329299,1.3620000000,0.5276154136
1997/09/30,1.3040000000,0.5225920457,1.3080000000,0.5229820987,1.3120000000,0.5233753798,1.3160000000,0.5237712600,1.3200000000,0.5241691060,1.3240000000,0.5245682811,1.3280000000,0.5249681470,1.3320000000,0.5253680638,1.3360000000,0.5257673917,1.3400000000,0.5261654920,1.3440000000,0.5265617278,1.3480000000,0.5269554652,1.3520000000,0.5273460742,1.3560000000,0.5277329299,1.3600000000,0.5281154136,1.3640000000,0.5284929133
1997/12/31,1.3060000000,0.5234820987,1.3100000000,0.5238753798,1.3140000000,0.5242712600,1.3180000000,0.5246691060,1.3220000000,0.5250682811,1.3260000000,0.5254681470,1.3300000000,0.5258680638,1.3340000000,0.5262673917,1.3380000000,0.5266654920,1.3420000000,0.5270617278,1.3460000000,0.5274554652,1.3500000000,0.5278460742,1.3540000000,0.5282329299,1.3580000000,0.5286154136,1.3620000000,0.5289929133,1.3660000000,0.5293648251
1998/03/31,1.3080000000,0.5243753798,1.3120000000,0.5247712600,1.3160000000,0.5251691060,1.3200000000,0.5255682811,1.3240000000,0.5259681470,1.3280000000,0.5263680638,1.3320000000,0.5267673917,1.3360000000,0.5271654920,1.3400000000,0.5275617278,1.3440000000,0.5279554652,1.3480000000,0.5283460742,1.3520000000,0.5287329299,1.3560000000,0.5291154136,1.3600000000,0.5294929133,1.3640000000,0.5298648251,1.3680000000,0.5302305540
1998/06/30,1.3100000000,0.5252712600,1.3140000000,0.5256691060,1.3180000000,0.5260682811,1.3220000000,0.5264681470,1.3260000000,0.5268680638,1.3300000000,0.5272673917,1.3340000000,0.5276654920,1.3380000000,0.5280617278,1.3420000000,0.5284554652,1.3460000000,0.5288460742,1.3500000000,0.5292329299,1.3540000000,0.5296154136,1.3580000000,0.5299929133,1.3620000000,0.5303648251,1.3660000000,0.5307305540,1.3700000000,0.5310895149
1998/09/30,1.3120000000,0.5261691060,1.3160000000,0.5265682811,1.3200000000,0.5269681470,1.3240000000,0.5273680638,1.3280000000,0.5277673917,1.3320000000,0.5281654920,1.3360000000,0.5285617278,1.3400000000,0.5289554652,1.3440000000,0.5293460742,1.3480000000,0.5297329299,1.3520000000,0.5301154136,1.3560000000,0.5304929133,1.3600000000,0.5308648251,1.3640000000,0.5312305540,1.3680000000,0.5315895149,1.3720000000,0.5319411335
1998/12/31,1.3140000000,0.5270682811,1.3180000000,0.5274681470,1.3220000000,0.5278680638,1.3260000000,0.5282673917,1.3300000000,0.5286654920,1.3340000000,0.5290617278,1.3380000000,0.5294554652,1.3420000000,0.5298460742,1.3460000000,0.5302329299,1.3500000000,0.5306154136,1.3540000000,0.5309929133,1.3580000000,0.5313648251,1.3620000000,0.5317305540,1.3660000000,0.5320895149,1.3700000000,0.5324411335,1.3740000000,0.5327848474
1999/03/31,1.3160000000,0.5279681470,1.3200000000,0.5283680638,1.3240000000,0.5287673917,1.3280000000,0.5291654920,1.3320000000,0.5295617278,1.3360000000,0.5299554652,1.3400000000,0.5303460742,1.3440000000,0.5307329299,1.3480000000,0.5311154136,1.3520000000,0.5314929133,1.3560000000,0.5318648251,1.3600000000,0.5322305540,1.3640000000,0.5325895149,1.3680000000,0.5329411335,1.3720000000,0.5332848474,1.3760000000,0.5336201067
1999/06/30,1.3180000000,0.5288680638,1.3220000000,0.5292673917,1.3260000000,0.5296654920,1.3300000000,0.5300617278,1.3340000000,0.5304554652,1.3380000000,0.5308460742,1.3420000000,0.5312329299,1.3460000000,0.5316154136,1.3500000000,0.5319929133,1.3540000000,0.5323648251,1.3580000000,0.5327305540,1.3620000000,0.5330895149,1.3660000000,0.5334411335,1.3700000000,0.5337848474,1.3740000000,0.5341201067,1.3780000000,0.5344463749
1999/09/30,1.3200000000,0.5297673917,1.3240000000,0.5301654920,1.3280000000,0.5305617278,1.3320000000,0.5309554652,1.3360000000,0.5313460742,1.3400000000,0.5317329299,1.3440000000,0.5321154136,1.3480000000,0.5324929133,1.3520000000,0.5328648251,1.3560000000,0.5332305540,1.3600000000,0.5335895149,1.3640000000,0.5339411335,1.3680000000,0.5342848474,1.3720000000,0.5346201067,1.3760000000,0.5349463749,1.3800000000,0.5352631303
1999/12/31,1.3220000000,0.5306654920,1.3260000000,0.5310617278,1.3300000000,0.5314554652,1.3340000000,0.5318460742,1.3380000000,0.5322329299,1.3420000000,0.5326154136,1.3460000000,0.5329929133,1.3500000000,0.5333648251,1.3540000000,0.5337305540,1.3580000000,0.5340895149,1.3620000000,0.5344411335,1.3660000000,0.5347848474,1.3700000000,0.5351201067,1.3740000000,0.5354463749,1.3780000000,0.5357631303,1.3820000000,0.5360698660
2000/03/31,1.3240000000,0.5315617278,1.3280000000,0.5319554652,1.3320000000,0.5323460742,1.3360000000,0.5327329299,1.3400000000,0.5331154136,1.3440000000,0.5334929133,1.3480000000,0.5338648251,1.3520000000,0.5342305540,1.3560000000,0.5345895149,1.3600000000,0.5349411335,1.3640000000,0.5352848474,1.3680000000,0.5356201067,1.3720000000,0.5359463749,1.3760000000,0.5362631303,1.3800000000,0.5365698660,1.3840000000,0.5368660913
2000/06/30,1.3260000000,0.5324554652,1.3300000000,0.5328460742,1.3340000000,0.5332329299,1.3380000000,0.5336154136,1.3420000000,0.5339929133,1.3460000000,0.5343648251,1.3500000000,0.5347305540,1.3540000000,0.5350895149,1.3580000000,0.5354411335,1.3620000000,0.5357848474,1.3660000000,0.5361201067,1.3700000000,0.5364463749,1.3740000000,0.5367631303,1.3780000000,0.5370698660,1.3820000000,0.5373660913,1.3860000000,0.5376513323
